Thickness,Temp1In,Temp1Out,Temp2In,Temp2Out,Fluid1,Fluid2,Q,Qr,Lmtd,Theta1,Theta2,m1,m2,dP1,dP2,V1In,V2In,A,M,Ae,Me,NP
0.39999998,69,53,50,60.479874,20,22,415.29712,138.43237,5.2883949,3.0254927,1.9816738,12.399,18.93,13.094135,44.433716,0.2598666,0.39674768,252.34001,0,251.10001,-0.00050719,407
0.39999998,70,76,80,76.831841,35,37,311.31958,311.31958,5.2901959,1.1341735,0.59887373,25.832001,48.511002,36.580334,80.844826,1.6943945,3.1889062,94.860001,0,93.620003,0,153
0.39999998,58,77,85,61.274731,20,16,1354.6036,338.65088,5.290235,3.5915229,4.4847288,34.056999,27.274,92.634315,12.09467,0.53534216,0.42872015,312.47998,0,311.23999,-0.004147482,504
0.39999998,38,22,16,33.360954,2002,140,2671.4131,2671.4131,5.2903795,3.0243578,3.2816086,43.549,37.868,15.012469,12.014122,2.3009982,2.1572635,225.06001,0,223.82001,-0.001532247,363
0.39999998,40,34,25,37.225452,2002,23,398.12109,398.12109,5.2904372,1.1341218,2.3108587,17.226,15.556,4.6532507,82.665497,0.91102064,0.97809935,277.13998,0,275.89999,0.010932544,447
0.39999998,64,85,90,69.591911,21,36,1860.7544,265.82205,5.2904382,3.9694254,3.8575423,42.327,44.916,33.123318,7.4281025,0.38019332,0.42408109,319.29999,0,318.06,0.006149412,515
0.39999998,65,53,50,56.471554,16,140,956.9267,956.9267,5.2914176,2.2678232,1.2230284,38.092999,36.262001,23.306849,9.1345186,2.3951361,2.0850852,264.12,0,262.88,0.0069265,426
0.5,39,34,30,32.164082,39,23,222.24237,222.24237,5.2919149,0.94483757,0.40894112,23.468,49.056999,4.4101849,35.866802,0.8482489,1.7350364,345.10004,2,343.40002,1.9970764,406
0.39999998,73,51,46,67.404381,41,9,1649.8936,329.9787,5.2922244,4.157042,4.0444961,37.990002,39.379002,17.980614,26.32741,0.49755874,0.51416981,313.72,5,312.48001,4.9574986,506
0.39999998,53,44,38,48.35643,9,14,830.97595,830.97589,5.2928481,1.7004077,1.9566838,47.798,19.141001,59.692829,3.1326635,3.0956633,1.0961021,228.16,1,226.92,0.99950099,368
0.39999998,66,71,76,71.596931,36,23,426.09222,426.09219,5.2928567,0.94466943,0.83188885,42.727001,46.227001,28.683329,39.009365,2.7949362,2.90657,197.78001,0,196.54001,0.001795687,319
0.39999998,69,74,79,74.597557,36,23,15.630476,15.630475,5.2931581,0.94461566,0.83172333,1.5599999,1.696,22.949854,34.789978,0.91991889,0.95973963,6.0000005,7,5.7000003,7.0206056,40
0.39999998,68,61,57,61.158726,36,20,177.98296,177.98294,5.2941718,1.3222086,0.78552908,12.829,20.444,4.7286777,38.974106,0.83781284,1.2854373,275.28,28,274.04001,27.722511,444
0.39999998,70,84,89,75.600159,22,37,953.78662,317.92886,5.2944112,2.6442978,2.5309408,32.543999,34.929001,72.887138,13.028311,1.5346779,1.730454,227,1,226,0.99066442,454
0.39999998,82,61,53,78.719032,21,18,2082.188,297.45541,5.2945313,3.9663568,4.8576598,47.363998,40.345001,50.764606,15.910158,0.42543709,0.37778419,319.91998,0,318.67999,-0.000234574,516
0.39999998,55,81,86,60.601578,22,11,1112.5166,370.83887,5.2950945,4.9102049,4.7965946,20.440001,10.643,49.867748,0.24620605,0.96388948,0.47693637,237.5,0,236.5,0.008649379,475
0.39999998,76,51,38,74.525345,23,42,1958.1143,244.76428,5.2952957,4.7211719,6.897697,37.415001,27.407,32.924423,11.587599,0.66164243,0.50519741,251,0,250,-0.004865359,502
0.39999998,44,24,18,39.351868,11,12,2291.1682,2291.1682,5.2953372,3.7769077,4.0322018,27.834999,26.184999,25.066181,22.934439,3.6733973,3.2777576,119,23,118,23.09535,238
0.39999998,58,33,30,49.460094,43,1,1460.1521,730.07605,5.2955799,4.7209182,3.6747806,30.384001,17.964001,42.387829,2.8002737,0.98666239,0.51497859,290.78,0,289.54001,0.018032642,469
0.5,39,34,30,32.154976,44,2001,375.16422,375.16422,5.2957516,0.94415307,0.40692541,39.616001,44.639,64.411392,52.132751,2.54563,2.2964094,92.379997,0,91.139999,0.002470298,149
0.39999998,63,74,79,68.60305,44,140,822.11157,822.11151,5.2958035,2.0771163,1.9632431,37.472,19.166,98.645935,12.091788,5.524231,2.5113101,115,23,114,22.920361,230
0.39999998,53,70,75,58.603428,140,2,1100.6073,1100.6073,5.2959857,3.2099783,3.0960379,15.814,15.97,15.676157,16.072096,2.060714,2.0916054,40.079998,0,39.599998,-0.000391917,167
0.5,67,73,79,71.650162,36,12,577.80792,577.80792,5.2964439,1.1328355,1.387693,48.169998,18.84,82.599892,9.2132206,3.1544356,1.0641469,84.32,6,83.080002,5.979434,136
0.5,73,57,41,72.070152,37,2001,42.653111,42.653111,5.296464,3.0208833,5.8662066,1.344,0.352,45.363365,67.602669,0.79211241,0.16297466,14.7,0,14.42,-0.004294996,105
0.5,65,71,76,70.604736,36,11,517.32928,517.32928,5.2966156,1.1327988,1.0186248,43.264,23.298,46.477085,9.4498062,2.8300631,1.3858802,109.12,28,107.88,27.998823,176
0.39999998,61,51,46,55.393978,41,43,515.51746,515.51746,5.2972345,1.8877774,1.7733741,26.365999,28.308001,42.35952,48.348427,1.7152232,1.8358328,186,0,184.75999,0.000407467,300
0.39999998,54,69,75,58.652782,22,2,999.93353,499.96677,5.297873,2.8313251,3.085619,31.844,14.553,64.905815,0.23833242,0.36040035,0.15248157,486.92001,1,481,0.95796067,329
0.39999998,25,67,79,26.725569,2002,3,8116.5361,8116.5361,5.297874,7.9277086,9.8670578,49.908001,36.919998,15.978269,7.8782015,0.96234494,0.77344233,729,5,726,4.8276587,486
0.39999998,57,52,41,54.980274,3,9,789.25562,789.25562,5.2983046,0.94369811,2.6386316,37.521,29.25,41.624798,83.257759,2.1596746,1.8964862,150.66,0,149.42,0,243
0.39999998,66,36,30,61.346329,44,35,1937.5956,387.51913,5.2983575,5.6621323,5.916235,33.299999,32.146999,11.637786,17.517368,0.43446049,0.41834071,365.17999,0,363.94,0.000732402,589
0.39999998,65,72,77,70.61026,35,1,468.41925,468.41925,5.2992749,1.3209355,1.2057763,33.550999,17.538,16.984789,1.8536972,2.1959014,1.0197468,223.20001,53,221.96001,52.930176,360
0.39999998,77,82,89,80.89978,20,35,289.60098,289.60098,5.299612,0.94346529,1.5284553,27.667999,17.473,46.833519,10.313699,1.7396537,1.1541973,174.84001,8,173.60001,7.9985533,282
0.39999998,63,55,48,59.099293,41,23,605.25543,302.62772,5.3001809,1.5093825,2.0941348,38.508999,26.049,22.356936,38.922825,2.8214462,1.8425897,236,12,235,11.866064,472
0.39999998,27,18,15,18.445313,35,42,138.39795,138.39795,5.3009467,1.6978099,0.64994287,8.3120003,21.927999,17.464199,38.865547,0.53047156,1.3925767,282.72,59.999996,281.48001,60.318989,456
0.39999998,51,61,68,54.902283,2002,19,798.01373,399.00687,5.3011475,1.886384,2.4707325,20.485001,30.608,4.5296903,72.715851,1.2308784,2.2186763,202.5,0,201.5,-0.005248587,405
0.39999998,27,74,79,32.61607,35,15,3902.8735,557.55334,5.3020711,8.8644609,8.7482662,42.848999,20.052,37.793232,0.67796165,0.90241772,0.3741385,268.5,0,267.5,0.003375633,537
0.39999998,56,81,88,59.903908,16,19,190.23775,190.23775,5.3021441,4.7150736,5.299006,3.635,3.325,39.437141,92.753426,0.5142473,0.48908743,145,9,144,8.8334112,290
0.39999998,71,55,50,65.383614,22,17,297.59778,148.79889,5.3022232,3.0176022,2.9013515,8.8850002,9.2410002,19.114042,2.5191696,0.27932674,0.29051867,296.35999,0,295.12,-0.001103447,478
0.39999998,70,24,17,66.095398,15,15,6862.8481,3431.4238,5.3025699,8.6750393,9.2587929,35.547001,33.294998,15.938983,15.997877,1.0268391,0.95995635,200.88,0,199.64,0.006709666,324
0.39999998,52,62,67,57.617512,2002,33,718.73761,718.73761,5.3027649,1.8858087,1.7693578,18.440001,38.785999,2.3668098,22.996044,0.98535454,2.5315716,328.60001,23,327.36002,22.880381,530
0.39999998,72,85,90,77.618309,17,41,908.30127,908.30121,5.3031483,2.4513741,2.3347812,33.375999,35.915001,56.796131,54.996132,2.0985501,2.3736777,326.73999,0,325.5,0.000804011,527
0.39999998,73,61,57,66.136208,36,11,677.42352,677.42352,5.3036556,2.2625904,1.7226245,28.371,18.016001,29.265419,4.6191783,1.8578887,1.0670186,153.14,0,151.89999,-0.002973814,247
0.39999998,66,71,76,71.62027,15,41,165.14769,165.14769,5.3040915,0.9426685,0.82572675,7.8720002,18.749001,9.9792852,90.267128,1.0238005,2.7670507,23.999998,20,23.519999,20.016447,100
0.39999998,49,74,79,54.620865,41,41,1367.5385,341.88461,5.304378,4.713088,4.5960402,27.732,28.200001,17.631952,16.976168,0.4542591,0.46318528,285.19998,13,283.95999,13.001022,460
0.39999998,75,62,57,69.378777,36,11,772.04187,772.04187,5.3045506,2.450726,2.3336146,29.775999,15.154,23.198856,2.4271836,1.9520274,0.89879864,192.82001,0,191.58,-0.000589096,311
0.39999998,68,76,80,74.86602,36,1,775.94324,775.94324,5.3045936,1.5081269,0.96783662,48.363998,36.136002,34.794582,8.1037369,3.1723323,2.1048722,187.24001,5,186,4.9673095,302
0.39999998,71,76,80,77.866249,23,140,395.00369,395.00366,5.3046899,0.94256216,0.40223858,37.737999,44.693001,42.979908,15.816015,2.3728151,2.604399,137.64,43,136.39999,42.606865,222
0.39999998,61,76,80,67.866371,36,15,789.87665,789.87665,5.3047409,2.8276594,2.287318,26.402,15.51,49.861263,8.454423,1.7317823,0.90083331,147.56001,4,146.32001,4.0251222,238
0.39999998,31,24,18,26.33419,2001,14,219.38281,219.38281,5.3049722,1.3195168,1.5710149,8.0360003,6.2550001,20.664505,6.7524486,0.93015933,0.80021054,24.719999,0,24.24,-0.000644824,103
0.39999998,54,71,79,57.297848,2001,14,3061.8003,3061.8,5.3061428,3.2038338,4.0900054,46.181,33.625999,42.580254,16.531498,2.375736,1.9522175,241.18001,0,239.94,0.004252763,389
0.39999998,30,20,15,24.375086,1,12,687.9577,687.9577,5.3063254,1.8845433,1.7667755,16.433001,17.969999,9.2987175,10.943302,2.1041327,2.2367265,48.239998,0,47.759998,0,201
0.5,46,41,37,39.129238,9,2001,349.90665,349.90665,5.3065891,0.9422248,0.40124419,36.525002,42.137001,16.862028,37.555214,2.3562996,2.1676965,201.5,0,200.25999,0.005857673,325
0.39999998,63,75,80,68.625961,15,3,1480.2992,1480.2992,5.306829,2.2612374,2.1432834,29.399,30.804001,54.263939,58.65799,3.8314452,4.0354924,40.32,14,39.84,14.009282,168
0.39999998,26,21,15,21.329811,11,2002,485.91125,485.91125,5.3073568,0.94208854,1.1926485,23.613001,20.191999,78.144142,59.027802,3.0919096,2.3819528,25.919998,38,25.439999,38.078999,108
0.39999998,75,81,88,78.914635,20,39,608.14948,304.07474,5.3087206,1.1302158,1.711404,48.417999,32.789001,35.978745,7.767518,1.5221655,1.0823737,210.8,0,209.56,0.002861153,340
0.39999998,60,66,80,61.273941,21,44,163.91324,163.91324,5.3092895,1.1300948,3.5270367,13.05,4.3740001,26.964041,1.0315734,0.82053208,0.2875281,286.44,10,285.20001,9.9721823,462
0.39999998,71,26,19,67.083359,3,14,6407.5835,6407.5835,5.3099499,8.4746561,9.0553322,33.889999,31.761999,58.45871,52.776443,4.4183345,4.1246696,178,0,177,-0.005149947,356
0.39999998,69,60,57,60.419849,36,43,278.03058,278.03058,5.310185,1.6948562,0.64401698,15.587,41.400002,23.906628,73.00737,1.0184867,2.692385,105.4,7,104.16,6.8844976,170
0.39999998,52,37,33,45.118954,33,23,1212.9059,202.15097,5.3109159,2.8243716,2.2818952,42.133999,47.808998,6.7924986,18.385887,0.45455116,0.5010066,333.56,0,332.32001,0.001391579,538
0.39999998,80,85,90,85.634842,21,42,373.03345,373.03345,5.3110991,0.94142473,0.82189357,35.639,41.582001,35.762695,17.186729,2.2408385,2.7482183,251.10001,0,249.86,-0.002910513,405
0.39999998,38,29,16,36.511936,140,37,953.18103,476.59052,5.3112235,1.6945248,3.8619983,26.079,24.959,7.0339961,74.713463,0.74400198,0.80077267,252.96001,11,251.72,11.541307,408
0.39999998,65,73,78,70.635406,36,17,736.20978,736.20978,5.3113704,1.5062026,1.3865713,46.104,47.752998,64.953407,65.466843,3.0191426,3.0025184,223.20001,2,221.96001,2.0012054,360
0.39999998,70,76,80,76.882294,33,41,309.89749,309.89749,5.3114405,1.129637,0.58697945,25.714001,49.069,16.040083,33.782875,1.6866544,3.2255867,174.84001,25,173.60001,25.233751,282
0.39999998,31,23,15,27.694338,15,35,690.18793,345.09396,5.3115101,1.506163,2.3899677,20.530001,29.445999,2.7819903,67.21727,0.58427143,0.93999493,194.06001,0,192.82001,0.007374574,313
0.39999998,43,35,30,37.363876,43,23,615.83557,307.91779,5.3117151,1.5061048,1.3863462,40.476002,39.949001,17.769672,79.675278,0.46922007,0.4521302,483,41,480,40.729294,322
0.39999998,62,70,78,65.306839,36,21,199.23582,199.23582,5.3123178,1.505934,2.3893828,12.536,7.4980001,34.389938,86.150566,1.8440505,1.06075,130.5,0,129.5,0,261
0.39999998,27,21,15,22.320555,12,2002,576.5108,576.5108,5.3123956,1.129434,1.3780138,23.49,20.707001,40.41724,33.42231,2.9266977,2.4438264,37.439999,29,36.959999,29.045746,156
0.39999998,69,54,50,62.115181,21,140,622.74475,311.37234,5.3125029,2.8235278,2.2805035,19.832001,12.59,20.986956,0.21683909,0.62347865,0.36299542,354.63998,12,353.39999,12.259183,572
0.39999998,72,85,90,77.640022,20,2001,757.23517,378.61758,5.3135886,2.4465575,2.3261075,27.825001,15.709,54.922535,5.7115512,1.9682161,0.90915084,207,4,206,3.9951138,414
0.39999998,75,65,58,71.077225,36,17,206.27716,206.27715,5.3137064,1.8819256,2.4610364,10.318,7.5349998,83.259995,57.85358,1.5219404,1.0659844,58.5,0,57.5,0,117
0.39999998,62,73,79,66.681892,36,42,857.72693,428.86346,5.3137269,2.0701101,2.3181672,39.157001,34.674999,14.179686,9.9791555,1.2821076,1.1390744,296.35999,26,295.12,25.828074,478
0.39999998,67,58,51,63.075447,20,11,859.52704,429.76352,5.314795,1.6933861,2.2720437,45.620998,17.295,51.295746,0.53035277,1.4342334,0.51146781,295.73999,0,294.5,-0.008693425,477
0.39999998,75,56,50,70.315758,18,35,1479.9312,493.31036,5.3150053,3.5747848,3.82234,38.844002,37.009998,86.368134,57.024506,0.84630424,0.80668563,300.69998,0,299.45999,-0.000326387,485
0.39999998,58,74,79,63.643482,33,33,1280.5066,1280.5066,5.3152509,3.010206,2.8891425,40.285,41.623001,16.150982,15.170404,0.95022911,0.98446792,874.5,0,871.5,-0.000255121,583
0.39999998,48,43,35,44.687603,1,39,477.9675,477.9675,5.3161321,0.94053346,1.8223029,22.9,25.906,15.363289,69.87426,1.3121337,1.6700131,96.720001,1,95.480003,1.0144529,156
0.39999998,56,71,76,61.645782,44,36,910.01422,455.00711,5.3163557,2.8214817,2.7000108,30.659,31.77,31.859718,39.71212,1.002761,1.0419424,203.98001,0,202.74001,0,329
0.39999998,54,60,68,57.313072,3,21,321.73199,321.73199,5.3165956,1.1285417,2.0101073,12.739,14.381,1.4486039,59.293285,0.73422664,0.90422004,224.44,0,223.2,-0.008927783,362
0.39999998,67,77,83,71.687263,22,19,966.04138,241.51035,5.3166485,1.8808842,2.1277947,46.146999,41.681,67.473915,16.026962,1.6321162,1.5271719,246.5,0,245.5,0.000248569,493
0.39999998,76,61,57,69.103508,36,42,912.35815,456.17908,5.3174105,2.8209219,2.2762034,30.496,38.120998,13.434221,16.641706,1.0001597,1.2455232,239.32001,0,238.08,0.010655535,386
0.39999998,51,71,78,54.929775,14,37,1747.0217,873.51086,5.3179913,3.7608185,4.3381462,20.837,38.09,2.7570074,31.908922,1.355479,2.8137987,232,13,231,12.601675,464
0.39999998,36,72,78,40.69136,23,11,2901.6033,362.70038,5.3188763,6.7683468,7.0143838,38.501999,18.896999,24.182512,0.23287082,0.68086481,0.31642979,263,0,262,0.011947512,526
0.39999998,69,63,57,64.308571,36,19,556.3457,278.17285,5.3189135,1.12805,1.3740722,46.674,38.297001,25.950563,36.794369,1.5248878,1.230516,226.92001,10,225.68001,10.26504,366
0.39999998,21,73,79,25.69171,140,12,1089.1655,1089.1655,5.319066,9.7761526,10.022115,5.1370001,4.9400001,21.491272,20.560278,0.67058653,0.6278128,43.5,0,42.5,0.000223138,87
0.39999998,61,18,15,52.395149,140,11,2017.9946,2017.9946,5.3191395,8.0840139,7.0303006,11.535,13.112,53.563194,67.867355,1.4957329,1.7367649,61,3,60,2.9100583,122
0.39999998,56,73,78,61.652279,42,12,1337.939,1337.939,5.3194757,3.1958036,3.0731828,39.709999,19.655001,56.47998,6.491847,5.8509645,2.4969456,223.5,0,222.5,0.001420872,447
0.39999998,74,58,52,69.305908,19,2,1569.788,784.89398,5.3203607,3.0073149,3.2527697,48.884998,21.584999,88.61908,3.4978778,1.5817368,0.62668216,310.62,0,309.38,0.001279577,501
0.39999998,69,43,37,64.305885,39,42,1206.1378,603.06891,5.3203735,4.8868752,5.1323247,23.726,22.787001,28.41608,25.984444,0.27905506,0.26731911,482.48001,7,473.60001,6.9806914,326
0.39999998,25,32,38,29.694139,140,35,699.06403,349.53201,5.3203869,1.3156937,1.5611384,24.59,44.633999,1.010402,29.963314,0.70011818,1.4332252,224.44,5,223.2,5.0798063,362
0.39999998,61,75,80,66.655434,41,18,1123.0643,561.53217,5.3209906,2.631089,2.5079103,40.251999,41.380001,45.502556,66.710907,2.9686539,3.054364,213,1,212,0.98528945,426
0.5,24,19,15,17.094515,37,37,180.30383,180.30383,5.3211899,0.93963945,0.39361775,19.525,47.046001,10.711002,37.882259,1.2439425,2.9854097,269.69998,0,268.45999,-0.001487773,435
0.39999998,70,61,57,63.093575,36,19,226.69659,226.69659,5.3215852,1.6912254,1.1450676,12.689,18.737,26.937868,83.861275,0.82958078,1.2030215,119.04,3,117.8,3.0119252,192
0.39999998,61,66,71,66.657387,17,44,179.32066,179.32066,5.321928,0.93950915,0.81598496,17.132,20.693001,55.444679,57.551575,1.0771919,1.3536081,55.800003,0,54.560001,0.000346844,90
0.39999998,61,76,80,67.907761,36,41,1013.1794,1013.1794,5.3221459,2.8184121,2.2720609,33.866001,41.652,22.533098,26.192049,0.79969233,0.98568898,427.5,0,424.5,-0.002972192,285
0.39999998,80,55,50,74.342125,18,15,1200.7729,600.38647,5.3221626,4.6973386,4.5737281,23.865,11.758,60.894791,3.2490337,0.78290516,0.34040824,275.28,1,274.04001,0.95887065,444
0.39999998,34,40,45,39.658508,3,35,431.29016,431.29016,5.3224664,1.1272969,1.0035745,17.150999,42.223,1.9137709,41.987652,0.98062682,2.7223563,214.52,31,213.28,30.965082,346
0.39999998,60,71,76,65.659172,41,20,871.31128,871.31128,5.3227849,2.0665874,1.9427477,39.903,40.25,14.200118,56.869652,0.93967474,0.91107363,744,7,741,7.114418,496
0.39999998,69,79,87,72.322517,18,37,843.72736,421.86368,5.323071,1.8786148,2.7573335,41.435001,28.323999,85.637131,34.209347,3.0560834,2.1025794,136,0,135,0.004207021,272
0.39999998,70,31,20,67.953957,3,2002,8178.3818,4089.1909,5.3234386,7.3260918,9.0080795,49.889,44.103001,31.80419,28.955599,3.2504246,2.6587336,181.5,0,180.5,-0.008971125,363
0.39999998,67,73,78,72.660591,41,18,200.06766,200.06766,5.3234663,1.1270852,1.0029948,16.679001,18.357,30.445309,44.60194,1.0922325,1.202584,78.119995,0,76.879997,-0.000959069,126
0.39999998,67,58,51,63.061043,39,17,512.79883,512.79877,5.323607,1.6905831,2.2655773,28.84,20.309999,62.872086,45.317574,4.2353864,2.8732769,190.5,0,189.5,0,381
0.39999998,80,66,60,75.299034,16,1,1388.0667,1388.0667,5.3240962,2.6295543,2.8735459,47.362,21.722,95.744438,11.420234,6.7003517,2.8390026,222,21,221,21.170691,444
0.39999998,63,76,80,69.91272,36,1,447.37054,447.37054,5.3242292,2.441668,1.8945992,17.226999,10.608,85.379303,18.061312,1.1299679,0.61790133,66.959999,6,65.720001,6.0444508,108
0.39999998,63,54,50,56.085167,16,35,529.06293,529.06293,5.3251171,1.6901037,1.1427292,28.080999,44.679001,25.053223,59.941944,1.7656214,2.8986418,281.47998,29,280.23999,28.83102,454
0.39999998,57,85,90,62.664604,18,15,1546.188,773.09399,5.3253922,5.2578287,5.1330295,27.263,13.473,83.851006,3.275768,2.0201249,0.88556975,240.5,0,239.5,-0.004256622,481
0.39999998,60,54,50,53.084259,20,41,249.67566,249.67566,5.3254981,1.1266552,0.57914943,19.878,41.701,67.935074,33.130157,1.2498496,2.7009149,192.20001,0,190.96001,-0.002754845,310
0.39999998,60,77,86,62.821674,19,18,929.43469,464.71735,5.3266292,3.1915119,4.3514061,27.118,19.676001,98.630829,52.036556,0.31656507,0.23345262,463.23999,18,451.39999,16.947906,313
0.39999998,46,23,16,42.055939,42,42,1846.4653,230.80817,5.3267269,4.3178487,4.8915477,42.528,37.884998,14.879738,15.573282,0.7716276,0.68585908,269.5,0,268.5,9.5E-05,539
0.39999998,56,61,78,56.815323,41,20,435.09833,217.54916,5.3284917,0.93835187,3.9757361,44.327999,9.8109999,11.24488,11.424882,1.4418647,0.3084383,286.44,0,285.20001,-0.004910796,462
0.39999998,65,44,37,61.052223,43,14,947.79742,947.79742,5.3289967,3.9407043,4.5134621,23.139,9.4020004,96.718086,6.532186,3.3944058,1.2176514,158,6,157,6.0875549,316
0.39999998,31,19,15,24.074467,140,12,1506.8336,1506.8336,5.3296099,2.2515719,1.7026513,30.907,40.666,34.690933,60.279228,3.9586544,5.0611248,57.84,0,57.360001,0.003732234,241
0.39999998,64,58,52,59.288731,17,23,483.70102,241.85051,5.3296919,1.1257687,1.3675708,38.509998,31.701,12.665153,21.153282,1.2106777,0.99661636,240.56001,0,239.32001,0.004727654,388
0.39999998,69,54,50,62.072849,22,39,925.07355,231.26839,5.3302889,2.8141065,2.2649522,29.459999,39.187,91.99118,12.434629,1.0419343,1.4348249,232,1,231,1.0087085,464
0.39999998,61,18,15,52.363274,15,2001,1731.5524,865.77618,5.3306847,8.0665064,7.0090947,9.5909996,11.883,3.87006,17.9251,0.27587849,0.30565464,210.8,19,209.56,18.375206,340
0.5,34,18,15,25.36302,14,2001,120.68153,120.68152,5.3307767,3.0014389,1.9439981,1.794,2.9860001,5.0474138,24.556223,0.92007673,1.3825066,18.200001,13,17.92,12.828568,130
0.39999998,84,61,54,80.049187,18,33,1870.0695,1870.0695,5.3308516,4.3145075,4.8864965,40.035,36.077999,87.733192,64.40451,0.48395151,0.43561417,1078.2401,1,1067.2001,0.99655241,586
0.39999998,67,79,84,72.678383,22,23,1015.835,507.91748,5.3320007,2.2505624,2.1233337,40.438,42.861,64.135368,15.252107,0.45766452,0.48508728,481.5,0,478.5,0.007246357,321
0.39999998,29,24,16,25.664165,1,3,550.37085,550.37085,5.3321891,0.93770117,1.8124199,26.302,13.636,36.373177,12.410364,3.3666794,1.7464246,25.439999,4,24.959999,4.0435619,106
